DOI,SBET/Specific surface area/m2g-1,Average pore size/nm,Total pore volume/cm3g-1,ID,IG,ID/IG,2¦È/¡ã,d002/nm,La/nm,Lc/nm,La/Lc,first discharge/mAh g-1,first charge/mAh g-1,ICE/%,Retention rate of 100 capacity cycles/%, capacity/mAh/g,Rsei/¦¸,Re/,Rf/,Rs/¦¸,Rct /¦¸,i0/mAcm-2,DLi+/cm2s-1
https://doi.org/10.1016/j.jallcom.2021.161593,9.107,2.68818581,0.246940784,661.0483278,1374.905822,0.346,32.66786029,0.336,66.03272756,31.11515591,1.2589122,514.6061303,316.1394937,50,98.78375496,252.314979,24.24527769,25.57428571,44.58333333,1.928,195.2,0.818469909,2.38E-13
,2.438,5.653417435,-1.198054383,661.0483278,1374.905822,0.153,35.01883179,0.368,-0.654383641,5.753013114,-1.141633927,580.3,463.3,80,91.34372735,365.3,57.77052711,25.57428571,44.58333333,1.777,143.3,0.818469909,3.68E-13
https://doi.org/10.1016/j.carbon.2021.01.015,9.3,3.383,0.057,661.0483278,1374.905822,0.12,25.57087184,0.681498584,77.2884983,30.68208273,2.623450843,762.0707843,1333.700924,74.43235303,87.47125579,203.5449599,26.11060914,25.57428571,44.58333333,3.544196028,-64.59785558,0.818469909,1.04E-06
,3,3.056,0.008,661.0483278,1374.905822,0.107,25.57087184,0.3422,13.45285489,9.33,1.651976918,720.4967467,1143.393888,77.72840301,85.43004064,137.95939,26.11060914,25.57428571,44.58333333,2.037077986,182.5454078,0.818469909,1.04E-06
,32,3.826,0.177,661.0483278,1374.905822,0.093,41.70058171,0.3376,96.06147464,20.96,3.212523225,752.4934814,1108.296268,65.83230975,103.7328455,549.1254766,8.04,3.96,44.58333333,2.149885836,10.6,0.818469909,1.04E-06
https://doi.org/10.1016/j.resconrec.2023.107267,-3.893194834,2.283141937,1.827747076,661.0483278,1374.905822,0.12,31.025356,0.336097,20.06,29.41,0.682080925,464.2898706,413.871084,83.16,97.05080103,325,5.506244922,25.57428571,44.58333333,4.113,14.38,0.818469909,1.04E-06
,-0.583026949,8.273382291,0.731191671,661.0483278,1374.905822,0.107,43.34892255,0.335981,23.73,31.51,0.753094256,460.744197,351.7677033,85.2,80.46664454,326,25.83290434,25.57428571,44.58333333,3.565,7.95,0.818469909,1.04E-06
,-0.583026949,8.273382291,0.731191671,661.0483278,1374.905822,0.093,43.34892255,0.335859,24.89,32.81,0.75861018,460.744197,351.7677033,85.26,77.41666075,330,25.83290434,25.57428571,44.58333333,3.259,7.52,0.818469909,1.04E-06
,-0.583026949,8.273382291,0.731191671,661.0483278,1374.905822,0.07,43.34892255,0.335783,26.26,34.35,0.764483261,415.5407479,334.7934853,87.08,77.41666075,340,25.83290434,25.57428571,44.58333333,3.211,7.24,0.818469909,1.04E-06
,-0.772853247,8.273382291,0.731191671,661.0483278,1374.905822,0.056,47.42839478,0.335671,28.21,36.54,0.772030651,404.8053454,313.8561127,88.8,77.41666075,346.8,25.83290434,25.57428571,44.58333333,3.177,6.39,0.818469909,1.04E-06
https://doi.org/10.1016/j.susmat.2022.e00476,32.7,19.48053114,0.102,661.0483278,1374.905822,1.039073594,-5.977411867,2.680153149,121.0755275,26.7780057,3.700329391,1048.365438,1087.168702,65,63.95413304,1211.795964,9.453784867,25.57428571,44.58333333,11.70103682,76.58985674,0.818469909,1.04E-06
,29.6,9.710534251,0.105,661.0483278,1374.905822,0.7,32.66786029,1.735349531,102.9236366,26.7780057,2.44060892,798.7309837,1202.209404,69.5,71.92202429,942.5492894,43.92482379,25.57428571,44.58333333,27.3,233,0.818469909,5.20E-10
,32.4,19.48053114,0.092,661.0483278,1374.905822,1.039073594,-5.977411867,2.680153149,121.0755275,26.7780057,3.700329391,1048.365438,1101.723345,66.7,63.95413304,1378.289694,9.453784867,25.57428571,44.58333333,11.70103682,76.58985674,0.818469909,1.04E-06
,14.14,18.37782967,0.06,661.0483278,1374.905822,1,-5.977411867,3.348605917,83.65627398,26.7780057,2.254311858,964.3149903,990.6611752,77.06410558,57.69389325,508.5558115,9.453784867,5.350457297,170.613598,1.30E-06,6.9,0.818469909,1.04E-06
,40.27,12.26015194,0.13,661.0483278,1374.905822,1.16,14.64450074,3.288513175,79.08281596,26.7780057,2.84338424,675.2559916,1129.86058,76.92467986,72.2545025,668.0128465,36.85689542,2.82,31.08,1.27E-06,62.83,0.818469909,6.25E-15
,53.37,12.26015194,0.13,661.0483278,1374.905822,1.3,14.64450074,2.559198902,79.08281596,26.7780057,2.84338424,675.2559916,1129.86058,77.40913067,82.79340773,458.4972808,36.85689542,2.9,30.84,1.27E-06,15.27,0.818469909,2.40E-14
,25.74,14.08180442,0.1,661.0483278,1374.905822,1.34,14.64450074,4.062428477,79.08281596,26.7780057,2.84338424,752.715606,1157.002845,77.22399411,55.28442102,1049.670843,47.04467559,2.8,32.23,6.49E-07,89.10129264,0.818469909,1.04E-06
https://doi.org/10.1016/j.ssi.2021.115839,12.5,6.14345107,-0.024090608,1352,1574,1.036488971,44.87172867,3.170187862,44.63408049,31.71435969,0.994591387,565.838431,632.0902586,71.2,87.40366083,823.3,40.33919052,25.57428571,44.58333333,10.74226647,50,0.818469909,3.30E-09
https://doi.org/10.1016/j.micromeso.2020.110325,9.76,15.7,0.033,661.0483278,1374.905822,0.689616008,-5.977411867,0.856206648,27.24376875,19.56172795,-0.146234269,293.19,370.42,79.15,69.55788175,520.9178571,9.453784867,153.09,44.58333333,0.541563583,-16.70841868,0.818469909,1.36E-05
,4.35,16.7,0.025,661.0483278,1374.905822,0.295439025,-3.626440358,1.278492081,50.30448968,31.93609628,1.08956047,285.33,396.88,71.89,69.21232345,593.8873985,23.76526964,77.57,44.58333333,1.461593608,33.55772971,0.818469909,1.79E-05
,11.14,16.6,0.041,661.0483278,1374.905822,0.548860313,-5.977411867,0.487845143,41.59526478,24.86839983,-0.146234269,288.15,415.75,69.31,69.55788175,209.1075279,3.657439252,68.97,44.58333333,2.962452,9.376589054,0.818469909,1.87E-05
https://doi.org/10.1016/j.electacta.2020.136858,2.81,6.220067886,0.704729671,661.0483278,1374.905822,0.18,43.34892255,0.215293467,10.49380439,9.418130306,-0.634040435,293.7,339.7,86.4,85.36392563,393.1551928,6.19,25.57428571,44.58333333,1.26,13.6,0.818469909,1.04E-06
,3.05,0.417872656,1.768312205,661.0483278,1374.905822,0.26,43.34892255,0.382271291,10.49380439,10.45733984,-0.391090881,292.4,339.6,86.1,94.30176069,393.1551928,5.52,25.57428571,44.58333333,2.73,13,0.818469909,1.04E-06
,5.56,1.414113661,1.837189826,661.0483278,1374.905822,0.18,31.025356,0.160807391,10.49380439,10.45733984,1.049756913,265.4,318.7,83.2,97.39635934,406.8823615,6.5,25.57428571,44.58333333,2.27,16.2,0.818469909,1.04E-06
,13,2.5,1.921104273,1335,1580,0.26,14.30524109,0.648821994,15.4,6.79222265,1.784262484,1308,1910,68.5,100.4857596,495,-7.078012179,25.57428571,44.58333333,6.032219917,8.61,0.818469909,1.04E-06
https://doi.org/10.1016/j.jallcom.2019.04.022,9.91,10.09504944,2.153514596,661.0483278,1374.905822,0.41,-4.175440287,0.3377,14.7,13.8,1.065217391,279.8,201.4,72,71.20552329,486.6736532,23.76526964,25.57428571,44.58333333,5.229520414,22.491257,0.818469909,1.04E-06
,8.5,8.845343367,2.124611975,661.0483278,1374.905822,0.26,-1.824468779,0.3373,17.3,16.9,1.023668639,312.3,217.8,69.7,73.61454297,383.9302893,23.76526964,25.57428571,44.58333333,4.31576818,2.009327674,0.818469909,1.04E-06
,7.25,9.891391163,1.91159673,661.0483278,1374.905822,0.17,-1.824468779,0.3366,24.7,23.2,1.064655172,341.3,252.9,74.1,71.20552329,588.8003429,23.76526964,25.57428571,44.58333333,4.977541281,-2.552856632,0.818469909,1.04E-06
,9.5,9.746893815,1.696858868,661.0483278,1374.905822,0.13,-1.824468779,0.3362,25.4,25.4,1,447.5,325,72.6,71.09915999,588.8003429,23.76526964,25.57428571,44.58333333,5.301668895,11.78511486,0.818469909,1.04E-06
,7.14,7.298988588,1.919023824,661.0483278,1374.905822,0.11,23.29337119,0.336,33,27.5,1.2,370.9,324.6,87.5,76.97766289,410.7167836,41.27021213,25.57428571,44.58333333,4.520452785,-16.76753329,0.818469909,1.04E-06
https://doi.org/10.1016/j.fuproc.2017.12.018,16.5052604,4.926956197,-0.112283403,661.0483278,1374.905822,0.13,41.70058171,3.357,72.03766335,37.16886879,0.983235568,364,428.2738025,89.4,42,886.2395325,48.7357684,25.57428571,44.58333333,7.670572124,23,0.818469909,1.04E-06
,16.5052604,4.926956197,-0.530642358,661.0483278,1374.905822,0.12,41.70058171,3.356,72.03766335,37.16886879,0.983235568,377,428.2738025,89.6,49,886.2395325,36.17982802,25.57428571,44.58333333,7.862739901,19.5,0.818469909,1.04E-06
,16.5052604,4.926956197,-0.530642358,661.0483278,1374.905822,0.13,41.70058171,3.356,72.03766335,37.16886879,0.983235568,387,428.2738025,89.9,51,886.2395325,36.17982802,25.57428571,44.58333333,7.862739901,18,0.818469909,1.04E-06
,16.5052604,4.926956197,-0.727152558,661.0483278,1374.905822,0.12,41.70058171,3.356,72.03766335,37.16886879,0.983235568,382,428.2738025,89,37,886.2395325,36.17982802,25.57428571,44.58333333,2.69968854,19.4,0.818469909,1.04E-06
,7.289888422,2.099530267,1.832919962,661.0483278,1374.905822,0.12,78.22198395,3.375,75.26511829,38.84476792,1.226185122,279,262.234275,89.2,92,753.675728,31.19464477,25.57428571,44.58333333,14.8032744,56.7,0.818469909,1.04E-06
,9.694091989,1.409062929,1.832919962,661.0483278,1374.905822,0.14,78.22198395,3.378,75.26511829,38.84476792,1.226185122,281,276.8680082,89.2,90,753.675728,31.19464477,25.57428571,44.58333333,15.59507905,51.8,0.818469909,1.04E-06
,7.289888422,2.270334837,1.768404752,661.0483278,1374.905822,0.14,44.06891453,3.377,75.26511829,38.84476792,1.226185122,296,270.9376756,89,92,753.675728,31.19464477,25.57428571,44.58333333,8.98464007,45.3,0.818469909,1.04E-06
https://doi.org/10.1016/j.carbon.2016.02.060,11.28316012,4.530640598,0.217325599,661.0483278,1374.905822,0.16,72.34054015,3.377,75.26511829,37.80555839,0.983235568,270,333.4689163,88.2,63,1222.465957,58.92354857,25.57428571,44.58333333,0.143950893,60.5,0.818469909,1.04E-06
,29.6,9.710534251,0.105,661.0483278,1374.905822,0.7,32.66786029,1.735349531,102.9236366,26.7780057,2.44060892,798.7309837,1202.209404,69.5,71.92202429,942.5492894,43.92482379,27.3,233,1.34E-08,61,0.818469909,5.45E-12
,9.9,2,1.623926205,661.0483278,1374.905822,0.525073729,25.02187191,1.150688822,85.9977232,38.20807832,3.004932108,745.6718969,1237.684589,61.4981998,84.25,500,5.860560551,16.84888316,89.10129264,9.63E-07,81.5,0.818469909,5.30E-12
,117,13.54111294,0.147,661.0483278,1374.905822,0.42,23.21990033,0.88,111.7372338,25.74572873,3.737738125,894.2036568,996.7924372,71.57524826,68.11627532,1560,23.76526964,10.86150977,27.37058642,8.50E-07,100.5,0.818469909,5.10E-12
,0.84,3.09022957,0.986135801,661.0483278,1374.905822,0.92,59.58767183,1.635490046,-6.047852891,9.380644492,-0.041416097,407.6,359.6,88.23,76.07587778,728.4132442,99.84,2.47,1139,1.02E-07,-45.61733305,0.818469909,1.04E-06
,14.75146223,8.23142415,0.520703509,1350,1580,0.259,26.32,0.731392337,71.24917155,34.57665669,-0.170160002,506.5,213.7,42.2,86.82054223,305.3731029,53.94471379,0.509441308,182.2,1.32E-06,11.89726592,0.818469909,1.04E-06
,2.69,11.67089557,0.198365935,661.0483278,1374.905822,0.708198264,23.21990033,0.532290823,59.96648421,19.85814645,2.027399779,519.8733732,221.6444307,95.4,53.87088232,371.1,13.72665814,11.20011874,-19.20894537,9.01E-08,50,0.818469909,3.30E-09
,16.0156635,13.8484133,0.241841367,661.0483278,1374.905822,1.07,23.21990033,1.373409396,52.91933317,26.34493251,2.027399779,680.9673993,888.4046525,68.96630241,66.66071959,700.2403035,9.453784867,7.837935621,-6.950307008,4.18E-07,-16.70841868,0.818469909,1.36E-05
